t,x,y,z,speed_mps,speed_kmh,steer,throttle,lap,mode,cam
8.512524,-69.804169,90.242973,-0.000571,2.821718,10.158186,0.215883,0.704538,0,trail,9
8.546112,-69.879738,90.198990,-0.000458,2.764783,9.953218,0.210531,0.712261,0,trail,9
8.579429,-69.965698,90.146454,-0.000425,2.771237,9.976452,0.228496,0.702097,0,trail,9
8.612243,-70.044617,90.096207,-0.000448,2.756052,9.921787,0.152544,0.716623,0,trail,9
8.645132,-70.114166,90.050621,-0.000464,2.721206,9.796341,0.175470,0.711565,0,trail,9
8.678139,-70.180923,90.005302,-0.000385,2.703480,9.732528,0.201335,0.686124,0,trail,9
8.711993,-70.268021,89.944420,-0.000513,2.682343,9.656434,0.189575,0.692696,0,trail,9
8.744791,-70.332932,89.896912,-0.000363,2.648903,9.536052,0.168759,0.681382,0,trail,9
8.777297,-70.404160,89.843025,-0.000404,2.649001,9.536405,0.148878,0.667584,0,trail,9
8.810743,-70.474747,89.787910,-0.000464,2.642560,9.513216,0.132124,0.689786,0,trail,9
8.843612,-70.537575,89.737907,-0.000548,2.622725,9.441808,0.120838,0.694017,0,trail,9
8.876714,-70.608910,89.679977,-0.000530,2.597440,9.350783,0.076065,0.677377,0,trail,9
8.909172,-70.671539,89.628395,-0.000600,2.580528,9.289899,0.062997,0.656158,0,trail,9
8.942700,-70.732643,89.577087,-0.000594,2.565545,9.235963,0.012862,0.647923,0,trail,9
8.975720,-70.796471,89.523651,-0.000714,2.542188,9.151878,-0.003875,0.633109,0,trail,9
9.007941,-70.862076,89.468819,-0.000832,2.502310,9.008317,0.009205,0.618075,0,trail,9
9.040269,-70.926018,89.415573,-0.000837,2.487027,8.953298,0.065667,0.595507,0,trail,9
9.073139,-70.988785,89.362724,-0.000825,2.473683,8.905259,0.036349,0.591804,0,trail,9
9.106881,-71.046951,89.313339,-0.000686,2.442326,8.792375,0.010434,0.588337,0,trail,9
9.139181,-71.105293,89.263412,-0.000608,2.408786,8.671631,-0.007892,0.556803,0,trail,9
9.172366,-71.175224,89.203285,-0.000567,2.379789,8.567241,0.010296,0.544708,0,trail,9
9.205761,-71.230171,89.155640,-0.000462,2.346138,8.446097,0.019465,0.532413,0,trail,9
9.238792,-71.293091,89.100983,-0.000374,2.302881,8.290373,0.072456,0.528074,0,trail,9
9.271525,-71.348152,89.052345,-0.000314,2.246933,8.088960,0.045018,0.510169,0,trail,9
9.304466,-71.397400,89.007889,-0.000201,2.220645,7.994323,-0.059493,0.494982,0,trail,9
9.337465,-71.456245,88.954643,-0.000143,2.176738,7.836258,-0.052907,0.487085,0,trail,9
9.370364,-71.507027,88.909874,-0.000067,2.127438,7.658778,-0.055164,0.477137,0,trail,9
9.403759,-71.560234,88.863716,-0.000015,2.090365,7.525315,0.017459,0.494808,0,trail,9
9.436227,-71.608307,88.822235,-0.000041,2.048960,7.376255,0.053603,0.492120,0,trail,9
